market,month,year,quantity,priceMin,priceMax,priceMod,city,state,date,lon,lat
JODHPUR(RAJ),December,2008,10146,559,1179,876,JODHPUR,RAJ,2008-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2009,18887,582,1237,910,JODHPUR,RAJ,2009-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2010,16870,910,2582,1755,JODHPUR,RAJ,2010-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2011,23554,389,761,600,JODHPUR,RAJ,2011-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2012,14266,366,1106,741,JODHPUR,RAJ,2012-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2013,19495,771,1981,1390,JODHPUR,RAJ,2013-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2014,20415,759,1576,1200,JODHPUR,RAJ,2014-12-01,73.0243094,26.2389469
JODHPUR(RAJ),December,2015,11388,731,1922,1456,JODHPUR,RAJ,2015-12-01,73.0243094,26.2389469
JUNNAR(MS),January,2005,25147,238,428,341,JUNNAR,MS,2005-01-01,73.87425,19.2031842
JUNNAR(MS),January,2006,7863,240,440,350,JUNNAR,MS,2006-01-01,73.87425,19.2031842
JUNNAR(MS),January,2007,4169,525,1138,925,JUNNAR,MS,2007-01-01,73.87425,19.2031842
JUNNAR(MS),January,2008,10647,98,458,300,JUNNAR,MS,2008-01-01,73.87425,19.2031842
JUNNAR(MS),January,2009,1285,500,1650,1250,JUNNAR,MS,2009-01-01,73.87425,19.2031842
JUNNAR(MS),January,2010,28355,1156,1788,1481,JUNNAR,MS,2010-01-01,73.87425,19.2031842
JUNNAR(MS),January,2011,12467,1620,3362,2540,JUNNAR,MS,2011-01-01,73.87425,19.2031842
JUNNAR(MS),January,2012,1100,325,625,475,JUNNAR,MS,2012-01-01,73.87425,19.2031842
JUNNAR(MS),January,2013,548,500,1650,1150,JUNNAR,MS,2013-01-01,73.87425,19.2031842
JUNNAR(MS),February,2005,18250,223,362,292,JUNNAR,MS,2005-02-01,73.87425,19.2031842
JUNNAR(MS),February,2006,11350,206,353,281,JUNNAR,MS,2006-02-01,73.87425,19.2031842
JUNNAR(MS),February,2007,30534,543,1079,954,JUNNAR,MS,2007-02-01,73.87425,19.2031842
JUNNAR(MS),February,2008,20262,88,435,300,JUNNAR,MS,2008-02-01,73.87425,19.2031842
JUNNAR(MS),February,2009,79308,565,1192,935,JUNNAR,MS,2009-02-01,73.87425,19.2031842
JUNNAR(MS),February,2010,16864,700,1263,975,JUNNAR,MS,2010-02-01,73.87425,19.2031842
JUNNAR(MS),February,2012,7485,225,525,425,JUNNAR,MS,2012-02-01,73.87425,19.2031842
JUNNAR(MS),February,2013,1570,500,1350,1000,JUNNAR,MS,2013-02-01,73.87425,19.2031842
JUNNAR(MS),February,2016,2072,500,1300,1000,JUNNAR,MS,2016-02-01,73.87425,19.2031842
JUNNAR(MS),March,2005,60474,175,328,263,JUNNAR,MS,2005-03-01,73.87425,19.2031842
JUNNAR(MS),March,2006,31408,121,297,246,JUNNAR,MS,2006-03-01,73.87425,19.2031842
JUNNAR(MS),March,2007,50556,370,788,690,JUNNAR,MS,2007-03-01,73.87425,19.2031842
JUNNAR(MS),March,2009,145514,360,883,690,JUNNAR,MS,2009-03-01,73.87425,19.2031842
JUNNAR(MS),March,2016,3802,700,900,800,JUNNAR,MS,2016-03-01,73.87425,19.2031842
JUNNAR(MS),April,2005,44859,155,345,255,JUNNAR,MS,2005-04-01,73.87425,19.2031842
JUNNAR(MS),April,2006,12612,117,283,213,JUNNAR,MS,2006-04-01,73.87425,19.2031842
JUNNAR(MS),April,2007,42550,213,563,463,JUNNAR,MS,2007-04-01,73.87425,19.2031842
JUNNAR(MS),April,2008,2429,200,400,275,JUNNAR,MS,2008-04-01,73.87425,19.2031842
JUNNAR(MS),April,2009,45239,310,601,457,JUNNAR,MS,2009-04-01,73.87425,19.2031842
JUNNAR(MS),April,2010,43195,150,713,575,JUNNAR,MS,2010-04-01,73.87425,19.2031842
JUNNAR(MS),April,2011,2759,367,617,467,JUNNAR,MS,2011-04-01,73.87425,19.2031842
JUNNAR(MS),April,2012,3650,275,555,436,JUNNAR,MS,2012-04-01,73.87425,19.2031842
JUNNAR(MS),April,2013,4080,425,800,650,JUNNAR,MS,2013-04-01,73.87425,19.2031842
JUNNAR(MS),April,2015,4610,500,1400,900,JUNNAR,MS,2015-04-01,73.87425,19.2031842
JUNNAR(MS),May,2005,11634,163,344,263,JUNNAR,MS,2005-05-01,73.87425,19.2031842
JUNNAR(MS),May,2006,17305,100,264,216,JUNNAR,MS,2006-05-01,73.87425,19.2031842
JUNNAR(MS),May,2007,28467,283,570,500,JUNNAR,MS,2007-05-01,73.87425,19.2031842
JUNNAR(MS),May,2008,22275,110,338,250,JUNNAR,MS,2008-05-01,73.87425,19.2031842
JUNNAR(MS),May,2009,56565,291,572,472,JUNNAR,MS,2009-05-01,73.87425,19.2031842
JUNNAR(MS),May,2011,9827,288,625,500,JUNNAR,MS,2011-05-01,73.87425,19.2031842
JUNNAR(MS),May,2012,1485,300,600,400,JUNNAR,MS,2012-05-01,73.87425,19.2031842
JUNNAR(MS),May,2013,9924,500,1055,875,JUNNAR,MS,2013-05-01,73.87425,19.2031842
JUNNAR(MS),May,2014,3492,400,1500,900,JUNNAR,MS,2014-05-01,73.87425,19.2031842
JUNNAR(MS),May,2015,18014,833,1933,1467,JUNNAR,MS,2015-05-01,73.87425,19.2031842
JUNNAR(MS),June,2006,37358,120,342,250,JUNNAR,MS,2006-06-01,73.87425,19.2031842
JUNNAR(MS),June,2009,46270,387,718,573,JUNNAR,MS,2009-06-01,73.87425,19.2031842
JUNNAR(MS),June,2010,10765,600,800,700,JUNNAR,MS,2010-06-01,73.87425,19.2031842
JUNNAR(MS),June,2011,32178,446,946,756,JUNNAR,MS,2011-06-01,73.87425,19.2031842
JUNNAR(MS),June,2013,18634,500,1750,1313,JUNNAR,MS,2013-06-01,73.87425,19.2031842
JUNNAR(MS),June,2014,3464,500,1250,800,JUNNAR,MS,2014-06-01,73.87425,19.2031842
JUNNAR(MS),July,2005,7042,275,475,375,JUNNAR,MS,2005-07-01,73.87425,19.2031842
JUNNAR(MS),July,2006,7514,200,435,300,JUNNAR,MS,2006-07-01,73.87425,19.2031842
JUNNAR(MS),July,2007,29425,417,1140,833,JUNNAR,MS,2007-07-01,73.87425,19.2031842
JUNNAR(MS),July,2008,3142,300,700,500,JUNNAR,MS,2008-07-01,73.87425,19.2031842
JUNNAR(MS),July,2009,51293,338,707,553,JUNNAR,MS,2009-07-01,73.87425,19.2031842
JUNNAR(MS),July,2011,38816,420,1030,780,JUNNAR,MS,2011-07-01,73.87425,19.2031842
JUNNAR(MS),July,2012,7620,200,825,625,JUNNAR,MS,2012-07-01,73.87425,19.2031842
JUNNAR(MS),July,2013,18335,1000,2480,2000,JUNNAR,MS,2013-07-01,73.87425,19.2031842
JUNNAR(MS),July,2014,3377,1700,2300,2000,JUNNAR,MS,2014-07-01,73.87425,19.2031842
JUNNAR(MS),August,2005,30087,307,679,457,JUNNAR,MS,2005-08-01,73.87425,19.2031842
JUNNAR(MS),August,2006,6792,200,375,300,JUNNAR,MS,2006-08-01,73.87425,19.2031842
JUNNAR(MS),August,2007,52198,420,1512,1400,JUNNAR,MS,2007-08-01,73.87425,19.2031842
JUNNAR(MS),August,2009,60807,399,817,627,JUNNAR,MS,2009-08-01,73.87425,19.2031842
JUNNAR(MS),August,2010,30451,481,1114,825,JUNNAR,MS,2010-08-01,73.87425,19.2031842
JUNNAR(MS),August,2011,20408,611,1326,956,JUNNAR,MS,2011-08-01,73.87425,19.2031842
JUNNAR(MS),August,2013,26227,1500,3933,3000,JUNNAR,MS,2013-08-01,73.87425,19.2031842
JUNNAR(MS),August,2015,10818,3333,6167,5333,JUNNAR,MS,2015-08-01,73.87425,19.2031842
JUNNAR(MS),September,2006,26390,293,493,393,JUNNAR,MS,2006-09-01,73.87425,19.2031842
JUNNAR(MS),September,2007,26277,708,1653,1392,JUNNAR,MS,2007-09-01,73.87425,19.2031842
JUNNAR(MS),September,2009,69506,421,786,617,JUNNAR,MS,2009-09-01,73.87425,19.2031842
JUNNAR(MS),September,2010,17344,990,1620,1360,JUNNAR,MS,2010-09-01,73.87425,19.2031842
JUNNAR(MS),September,2011,10771,583,1350,1017,JUNNAR,MS,2011-09-01,73.87425,19.2031842
JUNNAR(MS),September,2013,20132,2800,4868,3817,JUNNAR,MS,2013-09-01,73.87425,19.2031842
JUNNAR(MS),September,2015,1555,2000,5010,4500,JUNNAR,MS,2015-09-01,73.87425,19.2031842
JUNNAR(MS),October,2005,13401,778,1711,1289,JUNNAR,MS,2005-10-01,73.87425,19.2031842
JUNNAR(MS),October,2006,8916,375,688,525,JUNNAR,MS,2006-10-01,73.87425,19.2031842
JUNNAR(MS),October,2007,15662,744,1708,1400,JUNNAR,MS,2007-10-01,73.87425,19.2031842
JUNNAR(MS),October,2009,10282,725,1475,1325,JUNNAR,MS,2009-10-01,73.87425,19.2031842
JUNNAR(MS),October,2010,31209,1045,1797,1450,JUNNAR,MS,2010-10-01,73.87425,19.2031842
JUNNAR(MS),October,2011,21339,600,1188,931,JUNNAR,MS,2011-10-01,73.87425,19.2031842
JUNNAR(MS),October,2012,11598,300,1350,1150,JUNNAR,MS,2012-10-01,73.87425,19.2031842
JUNNAR(MS),October,2013,2584,2625,5425,4250,JUNNAR,MS,2013-10-01,73.87425,19.2031842
JUNNAR(MS),November,2005,3390,900,1885,1458,JUNNAR,MS,2005-11-01,73.87425,19.2031842
JUNNAR(MS),November,2006,35665,282,760,610,JUNNAR,MS,2006-11-01,73.87425,19.2031842
JUNNAR(MS),November,2007,7636,300,1220,1083,JUNNAR,MS,2007-11-01,73.87425,19.2031842
JUNNAR(MS),November,2008,22885,550,1000,850,JUNNAR,MS,2008-11-01,73.87425,19.2031842
JUNNAR(MS),November,2009,13372,1264,2266,1921,JUNNAR,MS,2009-11-01,73.87425,19.2031842
JUNNAR(MS),November,2010,14617,1800,2910,2420,JUNNAR,MS,2010-11-01,73.87425,19.2031842
JUNNAR(MS),November,2012,3446,200,1400,1200,JUNNAR,MS,2012-11-01,73.87425,19.2031842
JUNNAR(MS),December,2005,3114,590,1395,1050,JUNNAR,MS,2005-12-01,73.87425,19.2031842
JUNNAR(MS),December,2006,10782,334,1058,888,JUNNAR,MS,2006-12-01,73.87425,19.2031842
JUNNAR(MS),December,2007,13881,358,700,550,JUNNAR,MS,2007-12-01,73.87425,19.2031842
JUNNAR(MS),December,2008,42072,630,1320,1080,JUNNAR,MS,2008-12-01,73.87425,19.2031842
JUNNAR(MS),December,2009,13848,1428,2400,1911,JUNNAR,MS,2009-12-01,73.87425,19.2031842
JUNNAR(MS),December,2010,9051,1917,3302,2842,JUNNAR,MS,2010-12-01,73.87425,19.2031842
JUNNAR(MS),December,2011,5737,400,800,600,JUNNAR,MS,2011-12-01,73.87425,19.2031842
JUNNAR(MS),December,2012,15451,908,1592,1292,JUNNAR,MS,2012-12-01,73.87425,19.2031842
JUNNAR(MS),December,2014,127,1400,2200,1900,JUNNAR,MS,2014-12-01,73.87425,19.2031842
JUNNAR(MS),December,2015,397,1000,2110,1500,JUNNAR,MS,2015-12-01,73.87425,19.2031842
KALVAN(MS),January,2004,51600,105,958,807,KALVAN,MS,2004-01-01,73.13054,19.24033
KALVAN(MS),January,2005,5500,51,386,300,KALVAN,MS,2005-01-01,73.13054,19.24033
KALVAN(MS),January,2006,24050,82,387,296,KALVAN,MS,2006-01-01,73.13054,19.24033
KALVAN(MS),January,2007,2000,800,1000,900,KALVAN,MS,2007-01-01,73.13054,19.24033
KALVAN(MS),January,2008,11780,100,356,273,KALVAN,MS,2008-01-01,73.13054,19.24033
KALVAN(MS),January,2009,24500,314,1428,1218,KALVAN,MS,2009-01-01,73.13054,19.24033
KALVAN(MS),January,2010,49800,273,1710,1306,KALVAN,MS,2010-01-01,73.13054,19.24033
KALVAN(MS),January,2011,16000,510,3448,2550,KALVAN,MS,2011-01-01,73.13054,19.24033
KALVAN(MS),January,2012,9400,100,516,426,KALVAN,MS,2012-01-01,73.13054,19.24033
KALVAN(MS),January,2015,13000,300,1488,1175,KALVAN,MS,2015-01-01,73.13054,19.24033
KALVAN(MS),January,2016,50650,344,1320,989,KALVAN,MS,2016-01-01,73.13054,19.24033
KALVAN(MS),February,2004,27200,100,777,687,KALVAN,MS,2004-02-01,73.13054,19.24033
KALVAN(MS),February,2005,11500,51,342,225,KALVAN,MS,2005-02-01,73.13054,19.24033
KALVAN(MS),February,2006,14700,53,261,211,KALVAN,MS,2006-02-01,73.13054,19.24033
KALVAN(MS),February,2007,11700,167,1352,1084,KALVAN,MS,2007-02-01,73.13054,19.24033
KALVAN(MS),February,2008,21060,72,333,251,KALVAN,MS,2008-02-01,73.13054,19.24033
KALVAN(MS),February,2009,24050,183,1292,1092,KALVAN,MS,2009-02-01,73.13054,19.24033
KALVAN(MS),February,2010,53800,283,1203,999,KALVAN,MS,2010-02-01,73.13054,19.24033
KALVAN(MS),February,2011,27700,355,1220,942,KALVAN,MS,2011-02-01,73.13054,19.24033
KALVAN(MS),February,2012,14000,100,453,355,KALVAN,MS,2012-02-01,73.13054,19.24033
KALVAN(MS),February,2013,34500,529,1618,1482,KALVAN,MS,2013-02-01,73.13054,19.24033
KALVAN(MS),February,2015,12700,400,1763,1500,KALVAN,MS,2015-02-01,73.13054,19.24033
KALVAN(MS),February,2016,74146,225,956,692,KALVAN,MS,2016-02-01,73.13054,19.24033
KALVAN(MS),March,2004,11400,100,530,436,KALVAN,MS,2004-03-01,73.13054,19.24033
KALVAN(MS),March,2005,28100,45,288,183,KALVAN,MS,2005-03-01,73.13054,19.24033
KALVAN(MS),March,2006,16000,63,249,176,KALVAN,MS,2006-03-01,73.13054,19.24033
KALVAN(MS),March,2008,4000,55,398,310,KALVAN,MS,2008-03-01,73.13054,19.24033
KALVAN(MS),March,2009,21000,88,842,706,KALVAN,MS,2009-03-01,73.13054,19.24033
KALVAN(MS),March,2010,54500,187,755,583,KALVAN,MS,2010-03-01,73.13054,19.24033
KALVAN(MS),March,2011,15000,308,835,486,KALVAN,MS,2011-03-01,73.13054,19.24033
KALVAN(MS),March,2012,3000,100,526,451,KALVAN,MS,2012-03-01,73.13054,19.24033
KALVAN(MS),March,2013,11000,300,1140,1000,KALVAN,MS,2013-03-01,73.13054,19.24033
KALVAN(MS),March,2016,29312,375,822,715,KALVAN,MS,2016-03-01,73.13054,19.24033
KALVAN(MS),April,2004,57900,85,339,295,KALVAN,MS,2004-04-01,73.13054,19.24033
KALVAN(MS),April,2008,5500,76,321,268,KALVAN,MS,2008-04-01,73.13054,19.24033
KALVAN(MS),April,2009,41950,113,552,476,KALVAN,MS,2009-04-01,73.13054,19.24033
KALVAN(MS),April,2010,46550,194,607,517,KALVAN,MS,2010-04-01,73.13054,19.24033
KALVAN(MS),April,2011,9900,240,709,530,KALVAN,MS,2011-04-01,73.13054,19.24033
KALVAN(MS),April,2012,21500,126,454,389,KALVAN,MS,2012-04-01,73.13054,19.24033
KALVAN(MS),April,2015,26500,325,1485,1019,KALVAN,MS,2015-04-01,73.13054,19.24033
KALVAN(MS),May,2004,48597,80,355,292,KALVAN,MS,2004-05-01,73.13054,19.24033
KALVAN(MS),May,2005,15200,34,298,204,KALVAN,MS,2005-05-01,73.13054,19.24033
KALVAN(MS),May,2006,13400,51,301,198,KALVAN,MS,2006-05-01,73.13054,19.24033
KALVAN(MS),May,2008,7000,51,270,231,KALVAN,MS,2008-05-01,73.13054,19.24033
KALVAN(MS),May,2009,28000,125,506,432,KALVAN,MS,2009-05-01,73.13054,19.24033
KALVAN(MS),May,2010,26500,199,694,562,KALVAN,MS,2010-05-01,73.13054,19.24033
KALVAN(MS),May,2011,5000,126,711,476,KALVAN,MS,2011-05-01,73.13054,19.24033
KALVAN(MS),May,2012,38700,125,466,347,KALVAN,MS,2012-05-01,73.13054,19.24033
KALVAN(MS),May,2013,15000,300,958,833,KALVAN,MS,2013-05-01,73.13054,19.24033
KALVAN(MS),May,2015,13800,350,1670,1356,KALVAN,MS,2015-05-01,73.13054,19.24033
KALVAN(MS),June,2004,30975,92,457,402,KALVAN,MS,2004-06-01,73.13054,19.24033
KALVAN(MS),June,2005,24600,34,370,201,KALVAN,MS,2005-06-01,73.13054,19.24033
KALVAN(MS),June,2008,11650,34,449,369,KALVAN,MS,2008-06-01,73.13054,19.24033
KALVAN(MS),June,2009,28900,229,775,707,KALVAN,MS,2009-06-01,73.13054,19.24033
KALVAN(MS),June,2010,27500,166,754,647,KALVAN,MS,2010-06-01,73.13054,19.24033
KALVAN(MS),June,2011,23200,235,881,764,KALVAN,MS,2011-06-01,73.13054,19.24033
KALVAN(MS),June,2012,29200,120,612,454,KALVAN,MS,2012-06-01,73.13054,19.24033
KALVAN(MS),June,2013,12500,500,1626,1476,KALVAN,MS,2013-06-01,73.13054,19.24033
KALVAN(MS),June,2015,18800,400,1956,1588,KALVAN,MS,2015-06-01,73.13054,19.24033
KALVAN(MS),July,2004,92800,76,424,379,KALVAN,MS,2004-07-01,73.13054,19.24033
KALVAN(MS),July,2005,26000,64,437,315,KALVAN,MS,2005-07-01,73.13054,19.24033
KALVAN(MS),July,2006,3200,51,389,311,KALVAN,MS,2006-07-01,73.13054,19.24033
KALVAN(MS),July,2008,7750,126,720,660,KALVAN,MS,2008-07-01,73.13054,19.24033
KALVAN(MS),July,2009,35600,292,671,628,KALVAN,MS,2009-07-01,73.13054,19.24033
KALVAN(MS),July,2010,59900,214,764,663,KALVAN,MS,2010-07-01,73.13054,19.24033
KALVAN(MS),July,2011,29300,213,961,844,KALVAN,MS,2011-07-01,73.13054,19.24033
KALVAN(MS),July,2012,41500,110,662,533,KALVAN,MS,2012-07-01,73.13054,19.24033
KALVAN(MS),July,2013,66340,1164,2327,2202,KALVAN,MS,2013-07-01,73.13054,19.24033
KALVAN(MS),July,2015,52400,840,2447,2112,KALVAN,MS,2015-07-01,73.13054,19.24033
KALVAN(MS),August,2004,36300,124,428,389,KALVAN,MS,2004-08-01,73.13054,19.24033
KALVAN(MS),August,2005,44400,100,725,568,KALVAN,MS,2005-08-01,73.13054,19.24033
KALVAN(MS),August,2006,3000,51,391,325,KALVAN,MS,2006-08-01,73.13054,19.24033
KALVAN(MS),August,2007,6600,376,1500,1351,KALVAN,MS,2007-08-01,73.13054,19.24033
KALVAN(MS),August,2009,70150,305,730,673,KALVAN,MS,2009-08-01,73.13054,19.24033
KALVAN(MS),August,2010,51500,273,964,868,KALVAN,MS,2010-08-01,73.13054,19.24033
KALVAN(MS),August,2011,40050,245,1240,1103,KALVAN,MS,2011-08-01,73.13054,19.24033
KALVAN(MS),August,2012,14000,150,733,613,KALVAN,MS,2012-08-01,73.13054,19.24033
KALVAN(MS),August,2013,45717,2000,4215,3942,KALVAN,MS,2013-08-01,73.13054,19.24033
KALVAN(MS),August,2014,8400,300,1900,1600,KALVAN,MS,2014-08-01,73.13054,19.24033
KALVAN(MS),August,2015,46078,1090,4870,4195,KALVAN,MS,2015-08-01,73.13054,19.24033
KALVAN(MS),September,2004,62700,71,457,400,KALVAN,MS,2004-09-01,73.13054,19.24033
KALVAN(MS),September,2005,35300,91,1056,869,KALVAN,MS,2005-09-01,73.13054,19.24033
KALVAN(MS),September,2007,13100,280,1726,1611,KALVAN,MS,2007-09-01,73.13054,19.24033
KALVAN(MS),September,2008,21200,100,741,671,KALVAN,MS,2008-09-01,73.13054,19.24033
KALVAN(MS),September,2009,63000,262,731,657,KALVAN,MS,2009-09-01,73.13054,19.24033
KALVAN(MS),September,2010,74000,321,1493,1329,KALVAN,MS,2010-09-01,73.13054,19.24033
KALVAN(MS),September,2011,41200,165,1215,1075,KALVAN,MS,2011-09-01,73.13054,19.24033
KALVAN(MS),September,2012,9000,151,711,611,KALVAN,MS,2012-09-01,73.13054,19.24033
KALVAN(MS),September,2013,982,1500,5001,4901,KALVAN,MS,2013-09-01,73.13054,19.24033
KALVAN(MS),September,2015,5400,1000,4658,3950,KALVAN,MS,2015-09-01,73.13054,19.24033
KALVAN(MS),October,2004,11900,70,583,504,KALVAN,MS,2004-10-01,73.13054,19.24033
KALVAN(MS),October,2005,20200,245,1328,1144,KALVAN,MS,2005-10-01,73.13054,19.24033
KALVAN(MS),October,2007,6000,300,1871,1771,KALVAN,MS,2007-10-01,73.13054,19.24033
KALVAN(MS),October,2008,20150,51,718,590,KALVAN,MS,2008-10-01,73.13054,19.24033
KALVAN(MS),October,2009,74500,465,1561,1429,KALVAN,MS,2009-10-01,73.13054,19.24033
KALVAN(MS),October,2010,48000,457,1684,1519,KALVAN,MS,2010-10-01,73.13054,19.24033
KALVAN(MS),October,2011,47500,159,1025,922,KALVAN,MS,2011-10-01,73.13054,19.24033
KALVAN(MS),October,2012,14000,151,1219,1026,KALVAN,MS,2012-10-01,73.13054,19.24033
KALVAN(MS),October,2013,1020,2000,4951,4851,KALVAN,MS,2013-10-01,73.13054,19.24033
KALVAN(MS),October,2015,6300,767,4080,3259,KALVAN,MS,2015-10-01,73.13054,19.24033
KALVAN(MS),November,2004,19400,47,486,395,KALVAN,MS,2004-11-01,73.13054,19.24033
KALVAN(MS),November,2005,1925,340,1007,890,KALVAN,MS,2005-11-01,73.13054,19.24033
KALVAN(MS),November,2008,2900,100,926,725,KALVAN,MS,2008-11-01,73.13054,19.24033
KALVAN(MS),November,2009,47910,477,2010,1566,KALVAN,MS,2009-11-01,73.13054,19.24033
KALVAN(MS),November,2010,41660,518,3373,2314,KALVAN,MS,2010-11-01,73.13054,19.24033
KALVAN(MS),November,2011,40900,159,989,817,KALVAN,MS,2011-11-01,73.13054,19.24033
KALVAN(MS),November,2015,4500,500,1995,1400,KALVAN,MS,2015-11-01,73.13054,19.24033
KALVAN(MS),December,2004,8300,63,426,358,KALVAN,MS,2004-12-01,73.13054,19.24033
KALVAN(MS),December,2005,14100,150,592,485,KALVAN,MS,2005-12-01,73.13054,19.24033
KALVAN(MS),December,2008,26600,117,1158,920,KALVAN,MS,2008-12-01,73.13054,19.24033
KALVAN(MS),December,2009,54750,448,1847,1371,KALVAN,MS,2009-12-01,73.13054,19.24033
KALVAN(MS),December,2010,30650,471,3548,2383,KALVAN,MS,2010-12-01,73.13054,19.24033
KALVAN(MS),December,2011,10100,125,698,531,KALVAN,MS,2011-12-01,73.13054,19.24033
KALVAN(MS),December,2014,7500,500,2036,1725,KALVAN,MS,2014-12-01,73.13054,19.24033
KALVAN(MS),December,2015,41080,304,1440,1079,KALVAN,MS,2015-12-01,73.13054,19.24033
KANPUR(UP),January,2004,25200,888,998,943,KANPUR,UP,2004-01-01,80.3318736,26.449923
KANPUR(UP),January,2005,33600,370,448,409,KANPUR,UP,2005-01-01,80.3318736,26.449923
KANPUR(UP),January,2006,25300,497,578,538,KANPUR,UP,2006-01-01,80.3318736,26.449923
KANPUR(UP),January,2007,14650,766,910,848,KANPUR,UP,2007-01-01,80.3318736,26.449923
KANPUR(UP),January,2008,41033,327,492,411,KANPUR,UP,2008-01-01,80.3318736,26.449923
KANPUR(UP),January,2009,17160,1385,1538,1461,KANPUR,UP,2009-01-01,80.3318736,26.449923
KANPUR(UP),January,2010,29365,1189,1455,1339,KANPUR,UP,2010-01-01,80.3318736,26.449923
KANPUR(UP),January,2011,336,1400,2000,1700,KANPUR,UP,2011-01-01,80.3318736,26.449923
KANPUR(UP),January,2012,8800,624,670,648,KANPUR,UP,2012-01-01,80.3318736,26.449923
KANPUR(UP),January,2013,3700,1439,1439,1439,KANPUR,UP,2013-01-01,80.3318736,26.449923
KANPUR(UP),January,2014,73240,1096,1096,1096,KANPUR,UP,2014-01-01,80.3318736,26.449923
KANPUR(UP),January,2015,45875,1528,1528,1528,KANPUR,UP,2015-01-01,80.3318736,26.449923
KANPUR(UP),January,2016,47650,1340,1340,1340,KANPUR,UP,2016-01-01,80.3318736,26.449923
KANPUR(UP),February,2004,25450,829,957,893,KANPUR,UP,2004-02-01,80.3318736,26.449923
KANPUR(UP),February,2005,10500,327,422,367,KANPUR,UP,2005-02-01,80.3318736,26.449923
KANPUR(UP),February,2006,55500,340,437,396,KANPUR,UP,2006-02-01,80.3318736,26.449923
KANPUR(UP),February,2007,25000,969,1167,1065,KANPUR,UP,2007-02-01,80.3318736,26.449923
KANPUR(UP),February,2008,56347,304,366,347,KANPUR,UP,2008-02-01,80.3318736,26.449923
KANPUR(UP),February,2009,26430,1111,1299,1213,KANPUR,UP,2009-02-01,80.3318736,26.449923
KANPUR(UP),February,2010,33980,1187,1408,1309,KANPUR,UP,2010-02-01,80.3318736,26.449923
KANPUR(UP),February,2011,26790,1280,1485,1381,KANPUR,UP,2011-02-01,80.3318736,26.449923
KANPUR(UP),February,2012,4850,545,591,568,KANPUR,UP,2012-02-01,80.3318736,26.449923
KANPUR(UP),February,2013,2900,1895,1895,1895,KANPUR,UP,2013-02-01,80.3318736,26.449923
KANPUR(UP),February,2014,43200,1118,1118,1118,KANPUR,UP,2014-02-01,80.3318736,26.449923
KANPUR(UP),February,2015,60150,1514,1514,1514,KANPUR,UP,2015-02-01,80.3318736,26.449923
KANPUR(UP),February,2016,36300,1139,1139,1139,KANPUR,UP,2016-02-01,80.3318736,26.449923
KANPUR(UP),March,2004,25150,593,699,646,KANPUR,UP,2004-03-01,80.3318736,26.449923
KANPUR(UP),March,2005,26890,379,434,400,KANPUR,UP,2005-03-01,80.3318736,26.449923
KANPUR(UP),March,2006,131000,256,318,290,KANPUR,UP,2006-03-01,80.3318736,26.449923
KANPUR(UP),March,2007,53300,683,797,742,KANPUR,UP,2007-03-01,80.3318736,26.449923
KANPUR(UP),March,2008,116421,355,428,387,KANPUR,UP,2008-03-01,80.3318736,26.449923
KANPUR(UP),March,2009,28670,1034,1194,1124,KANPUR,UP,2009-03-01,80.3318736,26.449923
KANPUR(UP),March,2010,64920,762,1040,957,KANPUR,UP,2010-03-01,80.3318736,26.449923
KANPUR(UP),March,2011,23558,813,873,844,KANPUR,UP,2011-03-01,80.3318736,26.449923
KANPUR(UP),March,2012,4990,624,663,644,KANPUR,UP,2012-03-01,80.3318736,26.449923
KANPUR(UP),March,2013,13250,1374,1374,1374,KANPUR,UP,2013-03-01,80.3318736,26.449923
KANPUR(UP),March,2014,39160,1189,1189,1189,KANPUR,UP,2014-03-01,80.3318736,26.449923
KANPUR(UP),March,2015,26350,1584,1584,1584,KANPUR,UP,2015-03-01,80.3318736,26.449923
KANPUR(UP),March,2016,21150,1191,1191,1191,KANPUR,UP,2016-03-01,80.3318736,26.449923
KANPUR(UP),April,2004,39900,383,469,425,KANPUR,UP,2004-04-01,80.3318736,26.449923
KANPUR(UP),April,2005,7100,310,353,328,KANPUR,UP,2005-04-01,80.3318736,26.449923
KANPUR(UP),April,2006,41800,252,317,295,KANPUR,UP,2006-04-01,80.3318736,26.449923
KANPUR(UP),April,2007,43700,520,586,554,KANPUR,UP,2007-04-01,80.3318736,26.449923
KANPUR(UP),April,2008,65673,361,450,409,KANPUR,UP,2008-04-01,80.3318736,26.449923
KANPUR(UP),April,2009,32690,767,857,812,KANPUR,UP,2009-04-01,80.3318736,26.449923
KANPUR(UP),April,2010,38724,724,832,789,KANPUR,UP,2010-04-01,80.3318736,26.449923
KANPUR(UP),April,2011,33380,617,701,658,KANPUR,UP,2011-04-01,80.3318736,26.449923
KANPUR(UP),April,2012,7650,591,634,613,KANPUR,UP,2012-04-01,80.3318736,26.449923
KANPUR(UP),April,2013,25400,1084,1084,1084,KANPUR,UP,2013-04-01,80.3318736,26.449923
KANPUR(UP),April,2014,33400,1031,1031,1031,KANPUR,UP,2014-04-01,80.3318736,26.449923
